,モニターID.11桁.,居住都道府県.参考.,居住エリア,年齢.5才刻み.,年齢.10才刻み.,世代,性別,性年代,メディアターゲット区分,未既婚,職業,職業.詳細.,職種,仕事環境,個人年収,X1ヶ月平均小遣い,最終学歴,家族人数,家族構成,世帯年収,家屋形態,生協加入有無,配偶者の同居有無,同居配偶者年齢.5才刻み.,同居配偶者年齢.10才刻み.,同居配偶者職業,末子年齢,家族人員.17才以下男子.,家族人員.17才以下女子.,家族人員.0.2才.乳児..,家族人員.3.5才.就学前児童..,家族人員.6.11才.小学生..,家族人員.12.14才.中学生..,家族人員.15.17才.高校生..,家族人員.65才以上.,自動車.自家用車保有.有無,同居子供人数.17才以下.,同居子供人数.14才以下.
21586,50000846502,13,4,10,6,3,1,6,7,1,1,4,1,1,4,4,6,4,3,3,3,2,1,8,4,4,1,2,2,2,2,2,2,2,2,1,1,1
21587,50000846676,12,4,6,4,5,1,4,6,2,3,5,5,2,3,2,6,4,3,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21588,50000847449,12,4,7,4,4,1,4,6,1,1,4,1,1,9,3,2,4,3,5,1,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
21589,50000847621,14,4,6,4,5,2,10,3,1,5,9,1,1,1,3,4,3,3,3,1,2,1,5,3,1,4,2,1,2,2,1,2,2,2,1,2,2
21590,50000847754,11,4,7,4,4,1,4,6,2,1,4,9,5,3,3,3,1,1,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21591,50000849371,13,4,10,6,3,1,6,7,1,3,5,9,5,3,2,6,3,3,1,1,2,1,7,4,11,1,2,2,2,2,2,2,2,2,1,1,1
21592,50000851712,12,4,10,6,3,1,6,7,1,8,16,12,7,10,3,7,2,2,1,1,2,1,9,5,13,1,2,2,2,2,2,2,2,2,1,1,1
21593,50000852326,14,4,8,5,4,1,5,7,1,1,4,8,1,5,4,2,3,3,3,1,2,1,5,3,9,1,2,2,2,2,2,2,2,1,1,1,1
21594,50000852646,11,4,4,3,6,1,3,5,2,5,9,7,2,3,2,6,3,3,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21595,50000852831,14,4,7,4,4,1,4,6,1,1,3,11,1,9,3,6,3,3,5,3,2,1,5,3,11,4,2,1,2,2,1,2,2,2,1,2,2
21596,50000852952,11,4,10,6,2,1,6,7,1,8,16,12,7,10,1,6,2,2,1,3,1,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
21597,50000852955,13,4,10,6,2,1,6,7,1,8,16,12,7,10,6,6,3,3,5,3,2,1,9,5,9,1,2,2,2,2,2,2,2,1,2,1,1
21598,50000853046,13,4,6,4,5,2,10,3,1,6,11,12,7,10,3,5,2,2,1,3,2,1,8,4,5,1,2,2,2,2,2,2,2,2,2,1,1
21599,50000853244,14,4,10,6,2,1,6,7,1,1,6,4,1,9,4,6,2,2,5,1,1,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21600,50000854448,11,4,7,4,4,1,4,6,2,1,3,3,1,5,7,4,3,3,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21601,50000856083,11,4,5,3,6,2,9,3,2,1,4,1,1,4,5,6,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21602,50000858204,8,3,9,5,3,2,11,4,1,5,9,1,2,1,4,4,2,2,1,1,1,1,8,4,13,1,2,2,2,2,2,2,2,2,1,1,1
21603,50000859838,8,3,6,4,5,1,4,6,1,1,1,8,1,9,10,4,4,4,5,1,1,1,6,3,9,1,2,2,2,2,2,2,2,1,2,1,1
21604,50000859966,14,4,10,6,2,1,6,7,2,8,16,12,7,10,9,6,3,5,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21605,50000860242,11,4,6,4,5,1,4,6,2,1,6,1,1,8,4,6,1,1,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21606,50000860598,13,4,6,4,5,1,4,6,2,1,3,1,1,4,5,4,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21607,50000860610,14,4,9,5,3,1,5,7,1,5,9,9,5,3,3,6,5,4,4,1,2,1,6,3,4,1,2,2,2,2,2,2,2,1,1,1,1
21608,50000860735,27,7,6,4,5,1,4,6,1,1,6,1,1,9,9,6,2,2,4,4,2,1,3,2,11,1,2,2,2,2,2,2,2,2,2,1,1
21609,50000861054,12,4,10,6,2,1,6,7,1,2,2,3,1,1,2,6,2,2,1,1,1,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21610,50000861070,19,3,10,6,3,1,6,7,1,1,4,2,1,3,4,2,3,3,1,1,1,1,8,4,11,1,2,2,2,2,2,2,2,2,1,1,1
21611,50000862330,12,4,2,2,7,2,8,2,2,7,13,12,7,10,3,8,3,3,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21612,50000862638,11,4,7,4,4,2,10,3,2,5,9,8,2,3,3,5,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21613,50000863082,11,4,10,6,2,1,6,7,2,8,16,12,7,10,4,2,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21614,50000863813,11,4,7,4,4,2,10,3,1,4,7,8,2,4,4,4,2,2,4,3,2,1,8,4,2,1,2,2,2,2,2,2,2,2,1,1,1
21615,50000864096,13,4,6,4,5,1,4,6,2,1,3,1,1,5,4,6,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21616,50000864138,13,4,7,4,4,1,4,6,1,1,3,1,1,9,5,6,4,3,4,3,1,1,6,3,11,6,2,1,2,2,2,1,1,2,1,3,2
21617,50000865106,14,4,7,4,4,2,10,3,1,5,9,11,2,1,2,4,5,3,4,1,2,1,7,4,3,6,1,2,2,2,2,1,2,2,1,2,2
21618,50000866030,11,4,6,4,5,2,10,3,1,2,2,6,1,1,3,2,4,3,3,1,2,1,7,4,2,2,1,1,1,1,2,2,2,2,1,3,3
21619,50000866496,11,4,8,5,4,1,5,7,1,1,4,9,2,7,4,6,2,2,3,1,2,1,7,4,13,1,2,2,2,2,2,2,2,2,1,1,1
21620,50000867856,13,4,6,4,5,2,10,3,2,7,15,12,7,10,3,8,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21621,50000869630,11,4,5,3,6,2,9,3,1,1,4,7,2,3,6,2,3,3,4,1,2,1,4,2,3,2,2,1,1,2,2,2,2,2,1,2,2
21622,50000869743,14,4,10,6,2,1,6,7,1,3,5,11,1,3,3,6,2,2,2,3,1,1,9,5,9,1,2,2,2,2,2,2,2,1,1,1,1
21623,50000870490,13,4,7,4,4,1,4,6,1,1,3,1,2,9,5,7,3,3,5,3,1,1,6,3,4,4,2,1,2,2,1,2,2,2,2,2,2
21624,50000871063,11,4,8,5,4,2,11,4,2,2,2,5,1,4,4,4,1,1,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21625,50000871163,13,4,8,5,4,1,5,7,2,1,3,1,1,8,7,6,1,1,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21626,50000871403,11,4,7,4,4,1,4,6,1,1,3,2,3,6,4,6,1,1,3,4,2,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21627,50000871864,11,4,6,4,5,1,4,6,1,1,3,5,2,5,4,4,2,2,2,2,1,1,3,2,9,1,2,2,2,2,2,2,2,2,1,1,1
21628,50000872285,13,4,7,4,4,1,4,6,1,1,3,3,1,9,3,7,4,3,5,1,1,1,6,3,13,4,1,1,2,2,1,1,2,2,1,3,3
21629,50000872400,13,4,10,6,2,1,6,7,1,8,16,12,7,10,7,6,2,2,2,3,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
21630,50000873713,12,4,4,3,6,2,9,2,1,6,11,12,7,10,2,6,5,3,1,2,2,1,3,2,4,2,1,1,1,1,2,2,2,2,1,4,4
21631,50000873737,14,4,6,4,5,1,4,6,1,1,3,2,3,8,4,6,2,2,4,3,1,1,5,3,11,1,2,2,2,2,2,2,2,2,1,1,1
21632,50000875875,14,4,8,5,4,2,11,4,1,6,11,12,7,10,2,2,4,3,4,3,2,1,8,4,3,1,2,2,2,2,2,2,2,2,1,1,1
21633,50000875946,13,4,8,5,4,1,5,7,1,8,16,12,7,10,3,6,1,1,1,3,1,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21634,50000876806,12,4,10,6,2,1,6,7,2,1,1,1,1,6,9,6,2,5,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21635,50000877375,14,4,10,6,2,1,6,7,1,2,2,8,1,5,3,6,3,3,3,1,2,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
21636,50000877889,13,4,9,5,3,1,5,7,1,1,1,3,1,9,3,6,2,2,5,3,1,1,8,4,6,1,2,2,2,2,2,2,2,2,1,1,1
21637,50000881662,13,4,6,4,5,2,10,3,1,6,11,12,7,10,2,4,2,2,4,3,2,1,6,3,3,1,2,2,2,2,2,2,2,2,1,1,1
21638,50000881824,14,4,7,4,4,1,4,6,2,1,3,1,1,7,3,4,1,1,3,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21639,50000882530,13,4,9,5,3,1,5,7,2,2,2,6,1,1,2,6,2,5,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21640,50000883614,14,4,4,3,6,2,9,2,1,4,7,1,1,2,1,6,4,3,2,2,2,1,3,2,7,2,1,1,1,1,2,2,2,2,1,3,3
21641,50000884319,13,4,5,3,6,2,9,3,1,5,9,11,4,1,3,5,3,3,3,4,2,1,4,2,4,3,2,1,2,1,2,2,2,2,2,2,2
21642,50000884496,13,4,9,5,3,1,5,7,1,1,4,1,1,3,2,4,3,3,4,3,1,1,8,4,10,1,2,2,2,2,2,2,2,2,1,1,1
21643,50000885777,13,4,7,4,4,2,10,3,1,1,4,5,2,3,2,4,4,3,2,4,1,1,8,4,2,7,2,1,2,2,2,2,1,2,1,2,1
21644,50000885996,11,4,4,3,6,2,9,2,2,5,9,7,2,2,4,4,2,5,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21645,50000886116,14,4,6,4,5,1,4,6,2,3,5,3,2,4,2,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21646,50000886320,13,4,10,6,3,1,6,7,1,2,2,6,2,6,5,6,2,2,4,1,1,1,7,4,2,1,2,2,2,2,2,2,2,2,1,1,1
21647,50000886428,14,4,9,5,3,1,5,7,1,1,6,1,1,9,9,6,3,3,5,1,2,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
21648,50000886535,13,4,8,5,4,1,5,7,1,1,3,3,3,9,3,6,3,3,5,1,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
21649,50000886869,11,4,10,6,2,2,12,4,1,6,11,12,7,10,3,5,3,3,4,3,2,1,9,5,9,1,2,2,2,2,2,2,2,1,2,1,1
21650,50000887559,9,3,10,6,2,1,6,7,1,8,16,12,7,10,2,6,3,3,2,1,1,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21651,50000888099,13,4,8,5,4,1,5,7,2,8,16,12,7,10,3,6,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21652,50000888786,11,4,6,4,5,1,4,6,1,1,4,3,1,7,3,6,4,3,3,1,1,1,5,3,9,6,1,2,2,2,2,1,1,2,1,3,2
21653,50000888843,12,4,7,4,4,1,4,6,1,1,4,2,3,9,4,6,5,3,5,3,1,1,6,3,4,5,1,1,2,2,1,1,1,2,2,4,3
21654,50000890203,13,4,7,4,4,2,10,3,1,1,3,1,1,9,7,6,2,2,5,1,2,1,7,4,3,1,2,2,2,2,2,2,2,2,1,1,1
21655,50000890232,9,3,7,4,4,1,4,6,1,1,4,3,1,9,3,3,4,3,4,1,2,1,6,3,4,1,2,2,2,2,2,2,2,2,1,1,1
21656,50000890327,13,4,10,6,2,1,6,7,1,8,16,12,7,10,4,6,2,2,4,1,2,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
21657,50000893011,14,4,6,4,5,1,4,6,1,1,4,9,4,7,3,6,4,3,3,1,2,1,5,3,9,5,1,1,2,2,1,2,1,2,1,3,2
21658,50000893807,10,3,4,3,6,2,9,2,2,1,4,7,2,3,3,6,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21659,50000893995,12,4,10,6,2,1,6,7,1,5,9,7,2,3,4,6,2,2,1,3,2,1,9,5,9,1,2,2,2,2,2,2,2,1,1,1,1
21660,50000894175,12,4,5,3,6,2,9,3,2,1,6,1,1,6,3,6,1,1,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21661,50000894325,13,4,8,5,4,1,5,7,1,1,6,4,1,9,4,6,3,3,5,1,2,1,8,4,5,1,2,2,2,2,2,2,2,2,2,1,1
21662,50000895511,13,4,7,4,4,2,10,3,2,1,3,5,1,8,7,4,1,1,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21663,50000895597,12,4,7,4,4,1,4,6,1,1,4,5,2,7,2,4,4,3,4,3,2,1,6,3,9,5,2,1,2,2,1,2,1,2,1,3,2
21664,50000897199,14,4,6,4,5,1,4,6,2,8,16,12,7,10,10,2,3,3,5,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21665,50000897732,9,3,6,4,5,1,4,6,2,4,7,7,2,4,3,2,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21666,50000897881,12,4,5,3,6,1,3,6,1,2,2,6,3,10,4,2,4,3,1,3,1,1,4,2,11,3,1,1,2,1,1,2,2,2,1,3,3
21667,50000898025,13,4,6,4,5,1,4,6,2,5,9,2,1,2,8,7,3,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21668,50000898855,13,4,8,5,4,1,5,7,2,1,4,9,4,6,7,2,1,1,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21669,50000899153,11,4,6,4,5,1,4,6,2,5,9,9,2,3,6,4,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21670,50000899570,13,4,6,4,5,2,10,3,2,3,5,3,1,5,3,2,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21671,50000901126,11,4,9,5,3,1,5,7,1,1,3,4,1,8,2,2,3,3,4,1,1,1,8,4,11,1,2,2,2,2,2,2,2,2,1,1,1
21672,50000901132,10,3,5,3,6,1,3,6,2,1,4,5,2,3,3,6,4,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21673,50000902211,14,4,10,6,3,1,6,7,2,8,16,12,7,10,5,5,2,5,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21674,50000902424,13,4,5,3,6,2,9,3,1,5,9,1,1,3,3,6,2,2,5,3,2,1,6,3,3,1,2,2,2,2,2,2,2,2,2,1,1
21675,50000903011,13,4,8,5,4,1,5,7,2,1,3,3,1,9,3,2,1,1,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21676,50000903089,14,4,8,5,4,1,5,7,1,1,3,1,1,9,6,6,4,3,5,3,2,1,6,3,13,1,2,2,2,2,2,2,2,2,1,1,1
21677,50000903668,14,4,8,5,4,1,5,7,1,3,5,9,4,3,3,2,4,3,1,2,2,1,6,3,13,7,2,1,2,2,2,2,1,2,2,3,1
21678,50000903693,13,4,7,4,4,2,10,3,2,1,4,1,1,3,1,2,2,3,1,6,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21679,50000903984,11,4,7,4,4,2,10,3,1,6,11,12,7,10,1,6,2,2,2,3,2,1,7,4,4,1,2,2,2,2,2,2,2,2,2,1,1
21680,50000904971,12,4,6,4,5,2,10,3,1,6,11,12,7,10,2,2,2,2,2,3,2,1,5,3,4,1,2,2,2,2,2,2,2,2,1,1,1
21681,50000905822,13,4,3,2,7,1,2,5,2,7,13,12,7,10,4,8,4,3,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21682,50000905983,13,4,7,4,4,1,4,6,1,1,6,9,4,7,4,4,3,3,4,1,2,1,6,3,11,1,2,2,2,2,2,2,2,2,1,1,1
21683,50000906177,11,4,5,3,6,2,9,3,1,5,9,5,1,4,4,6,1,1,3,1,1,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21684,50000906466,9,3,6,4,5,2,10,3,2,1,3,1,1,2,3,2,3,3,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21685,50000906666,13,4,7,4,4,1,4,6,1,1,4,9,5,4,4,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21686,50000907588,12,4,8,5,4,1,5,7,1,1,3,4,1,9,4,7,3,3,5,1,2,1,9,5,13,1,2,2,2,2,2,2,2,2,1,1,1
21687,50000907978,14,4,6,4,5,1,4,6,1,1,4,2,3,8,4,6,4,3,4,1,1,1,5,3,9,4,2,1,2,2,1,2,2,2,1,3,3
21688,50000908135,14,4,6,4,5,2,10,3,1,6,11,12,7,10,3,2,2,2,3,3,2,1,6,3,4,1,2,2,2,2,2,2,2,2,2,1,1
21689,50000908981,13,4,6,4,5,2,10,3,2,1,4,1,1,3,2,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21690,50000910090,13,4,4,3,6,1,3,5,2,1,4,1,1,5,4,4,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21691,50000910404,22,6,3,2,7,1,2,5,2,2,2,8,3,1,2,6,5,3,3,1,1,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21692,50000913025,13,4,7,4,4,1,4,6,2,2,2,8,4,3,4,3,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21693,50000914307,14,4,10,6,3,1,6,7,2,3,5,9,5,2,1,6,2,5,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21694,50000917795,13,4,7,4,4,2,10,3,2,5,9,1,1,2,10,6,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21695,50000919720,11,4,8,5,4,2,11,4,2,3,5,1,1,3,3,4,4,4,2,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21696,50000920150,11,4,3,2,7,1,2,5,1,1,4,3,1,4,4,6,3,3,1,1,1,1,2,1,13,2,1,2,1,2,2,2,2,2,2,2,2
21697,50000920793,12,4,10,6,2,1,6,7,1,8,16,12,7,10,2,3,3,3,1,1,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
21698,50000920809,13,4,10,6,3,1,6,7,1,8,16,12,7,10,4,6,3,3,4,1,2,1,9,5,11,1,2,2,2,2,2,2,2,2,1,1,1
21699,50000920814,14,4,9,5,3,1,5,7,1,1,1,2,3,9,4,6,4,3,4,1,2,1,6,3,13,1,2,2,2,2,2,2,2,2,1,1,1
21700,50000920844,11,4,7,4,4,1,4,6,2,1,3,1,1,6,7,2,1,1,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21701,50000921487,14,4,9,5,3,1,5,7,1,1,3,2,3,6,4,6,4,4,4,1,2,1,7,4,3,1,2,2,2,2,2,2,2,1,1,1,1
21702,50000922320,13,4,8,5,4,1,5,7,2,1,4,1,1,8,5,2,1,1,4,3,1,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21703,50000922431,8,3,9,5,3,2,11,4,1,6,11,12,7,10,3,2,2,2,2,1,2,1,8,4,4,1,2,2,2,2,2,2,2,2,1,1,1
21704,50000922463,14,4,7,4,4,2,10,3,1,5,9,9,5,1,2,2,3,3,2,1,2,1,6,3,2,6,2,1,2,2,2,1,2,2,1,2,2
21705,50000923888,11,4,9,5,3,1,5,7,1,1,3,2,3,8,3,6,4,3,4,3,2,1,5,3,9,7,2,1,2,2,2,2,1,2,2,2,1
21706,50000924351,14,4,9,5,3,1,5,7,1,5,9,9,5,9,7,6,2,2,5,1,2,1,8,4,7,1,2,2,2,2,2,2,2,2,1,1,1
21707,50000924379,13,4,9,5,3,2,11,4,2,1,4,1,1,2,2,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21708,50000924392,14,4,9,5,3,2,11,4,1,6,11,12,7,10,10,2,2,2,1,1,2,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
21709,50000925497,11,4,10,6,2,1,6,7,1,8,16,12,7,10,3,2,2,2,1,1,2,1,9,5,9,1,2,2,2,2,2,2,2,1,1,1,1
21710,50000927197,14,4,10,6,2,1,6,7,1,8,16,12,7,10,3,6,3,3,3,1,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21711,50000927620,11,4,10,6,2,1,6,7,1,8,16,12,7,10,4,6,2,2,2,1,2,1,9,5,2,1,2,2,2,2,2,2,2,1,1,1,1
21712,50000927955,13,4,8,5,4,1,5,7,1,1,3,3,1,7,4,6,4,3,3,1,2,1,7,4,13,6,2,1,2,2,2,1,2,2,1,2,2
21713,50000928083,11,4,10,6,3,1,6,7,1,1,4,7,2,5,4,6,2,2,3,3,1,1,8,4,9,1,2,2,2,2,2,2,2,2,2,1,1
21714,50000928562,14,4,10,6,2,1,6,7,1,8,16,12,7,10,7,2,3,5,1,1,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21715,50000928938,11,4,10,6,2,1,6,7,1,5,9,2,3,4,4,2,6,4,5,1,2,1,9,5,10,5,2,1,2,2,1,2,2,1,1,3,3
21716,50000928968,13,4,10,6,2,1,6,7,1,1,4,7,4,4,4,6,5,4,4,1,2,1,9,5,9,2,2,1,1,2,2,2,2,1,1,2,2
21717,50000929213,14,4,6,4,5,1,4,6,1,1,4,3,1,7,3,6,4,3,3,3,1,1,5,3,4,6,1,1,2,2,2,1,1,2,1,3,2
21718,50000929481,14,4,8,5,4,1,5,7,1,1,3,2,3,9,5,6,4,3,5,1,2,1,6,3,9,1,2,2,2,2,2,2,2,2,1,1,1
21719,50000929492,13,4,10,6,3,1,6,7,1,8,16,12,7,10,2,6,2,2,1,1,2,1,9,5,13,1,2,2,2,2,2,2,2,2,1,1,1
21720,50000929876,11,4,7,4,4,2,10,3,2,1,4,1,1,6,5,6,2,5,5,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21721,50000930122,13,4,7,4,4,1,4,6,2,3,5,7,2,4,5,2,3,3,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21722,50000931084,11,4,7,4,4,1,4,6,2,8,16,12,7,10,3,6,3,3,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21723,50000931716,13,4,8,5,4,1,5,7,1,1,4,3,2,7,5,7,1,1,3,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21724,50000932671,11,4,10,6,2,1,6,7,1,8,16,12,7,10,4,2,6,4,4,1,2,1,9,5,11,4,1,1,2,2,1,1,1,1,1,4,3
21725,50000933258,12,4,10,6,2,1,6,7,1,3,5,11,2,4,3,3,2,2,1,4,2,1,8,4,11,1,2,2,2,2,2,2,2,1,2,1,1
21726,50000933535,13,4,9,5,3,1,5,7,1,1,4,9,5,6,3,6,4,4,5,1,1,1,7,4,3,7,2,1,2,2,2,2,1,1,1,2,1
21727,50000933604,13,4,8,5,4,1,5,7,1,1,4,2,1,9,4,6,3,3,5,3,2,1,6,3,9,1,2,2,2,2,2,2,2,2,2,1,1
21728,50000934580,12,4,8,5,4,1,5,7,2,8,16,12,7,10,6,2,3,3,1,4,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21729,50000934673,12,4,7,4,4,2,10,3,1,5,9,1,1,2,4,2,6,4,5,1,2,1,7,4,4,6,1,2,2,2,2,1,2,1,1,2,2
21730,50000934685,11,4,9,5,3,2,11,4,1,5,9,1,2,1,3,6,4,3,3,3,1,1,8,4,2,1,2,2,2,2,2,2,2,2,1,1,1
21731,50000935383,14,4,10,6,3,1,6,7,1,8,16,12,7,10,9,6,3,3,3,3,1,1,9,5,13,1,2,2,2,2,2,2,2,2,1,1,1
21732,50000935825,12,4,8,5,4,1,5,7,2,2,2,8,4,3,4,6,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21733,50000936341,14,4,4,3,6,2,9,2,1,6,11,12,7,10,2,6,2,2,2,3,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1
21734,50000936493,12,4,10,6,2,1,6,7,1,2,2,8,1,2,5,2,2,2,1,1,2,1,9,5,7,1,2,2,2,2,2,2,2,1,2,1,1
21735,50000936641,14,4,8,5,4,1,5,7,2,2,2,3,1,5,4,4,1,1,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
21736,50000936929,14,4,7,4,4,1,4,6,1,1,3,1,1,9,5,6,4,3,5,1,2,1,5,3,11,7,2,1,2,2,2,2,1,2,1,2,1
21737,50000939597,11,4,5,3,6,1,3,6,2,8,16,12,7,10,1,4,3,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
21738,50000941172,13,4,10,6,2,1,6,7,2,8,16,12,7,10,5,6,1,1,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
21739,50000941184,14,4,9,5,3,1,5,7,1,1,6,1,2,9,4,6,5,3,5,1,1,1,8,4,11,1,2,2,2,2,2,2,2,2,1,1,1
21740,50000941549,13,4,7,4,4,1,4,6,1,1,4,5,2,9,2,7,4,3,5,3,1,1,5,3,11,4,1,1,2,2,1,2,1,2,2,3,2
21741,50000941585,11,4,6,4,5,1,4,6,1,1,3,4,1,9,4,7,5,3,5,3,1,1,5,3,6,4,1,1,2,2,1,1,2,2,1,4,4
21742,50000941681,13,4,9,5,3,1,5,7,1,1,3,2,3,8,4,6,4,3,4,4,2,1,8,4,11,6,1,1,2,2,2,1,1,2,1,3,2
21743,50000942523,12,4,8,5,4,1,5,7,1,1,3,4,1,9,10,7,5,3,5,1,2,1,7,4,13,6,1,1,2,2,2,1,1,2,2,3,2
21744,50000942532,14,4,10,6,2,1,6,7,1,8,16,12,7,10,6,2,6,4,5,1,2,1,9,5,11,2,2,1,1,2,1,2,2,1,1,3,3
21745,50000943481,8,3,4,3,6,2,9,2,1,6,11,12,7,10,2,6,6,4,1,1,1,1,3,2,5,2,2,1,1,2,2,2,2,2,1,2,2
21746,50000947200,13,4,6,4,5,1,4,6,2,1,4,1,1,9,7,6,1,1,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
21747,50000947807,11,4,10,6,3,1,6,7,1,1,4,1,1,4,4,6,2,2,1,3,2,1,9,5,11,1,2,2,2,2,2,2,2,2,2,1,1
21748,50000948043,12,4,10,6,2,1,6,7,1,8,16,12,7,10,2,6,3,3,1,3,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
21749,50000948466,14,4,10,6,2,1,6,7,1,5,9,7,4,4,3,6,2,2,3,1,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
21750,50000948635,12,4,9,5,3,1,5,7,1,1,1,2,3,2,3,6,3,3,5,1,2,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
21751,50000949180,9,3,5,3,6,1,3,6,2,1,3,9,1,6,6,6,4,4,5,1,2,3,10,6,14,6,1,2,2,2,2,1,2,2,1,2,2
